name,part,way,img,detail
청국장 가루 된장찌개,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00139_1.png,"두부 60g(1/4모), 감자 60g(1/3개), 표고버섯 40g(4개), 저염된장 20g(1큰술), 청국장가루 20g(1큰술), 대파 10g(3cm),
쥬키니호박 20g(1/4개), 팽이버섯 5g, 마늘 5g(1개), 풋고추 5g(1/2개), 홍고추 5g(1/2개)
육수
다시마 5g(3cm), 다시멸치 10g(2개), 무 40g(4cm), 양파 40g(1/3개"
월남쌈우동면 & 저염토마토소스,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00173_1.png,"주재료
라이스페이퍼 10g(4장), 백김치 100g, 닭 가슴살 100g, 부추 50g, 우동면 200g
저염토마토소스
마늘 10g(2개), 사과 80g, 양파 60g, 레드와인 10g(2작은술), 토마토 200g(1개), 핫 소스 10g(2작은술), 레몬즙 5g(1작은술), 후춧가루 5g(1작은술)"
고구마 무스와 칠리야채 말이,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00174_1.png,"주재료
당근 45g(1/3개), 피망 45g(1/3개), 양파 45g(1/7개), 밀가루 70g(1/3컵), 피스타치오 10g(10개), 칠리소스 45g(3큰술), 식용유 10g(2작은술) 고구마무스
고구마 80g(1½개), 우유 30g(2큰술), 꿀 10g(2작은술)"
닭가슴살 오꼬노미야끼,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00175_1.png,"주재료
카놀라유 2g, 달걀 60g(1개), 닭 가슴살 40g, 마요네즈 5g(1작은술), 천일염 0.2g, 숙주나물 40g, 양배추 30g(1/10개), 양파 10g(1cm),
흰 후춧가루 0.01g
소스
데리야끼소스 5g, 일식돈가스 소스 5g
장식
쪽파 2g"
제육볶음 또띠아 피자,후식,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00176_1.png,"주재료
양배추 130g(1개), 양파 150g(1개), 청피망 150g(1개), 올리브오일 5g(1작은술), 돼지고기 40g, 또띠아 130g(1½개), 저염치즈 30g, 월계수잎 1g(1개)
제육양념
고추장 25g(2큰술), 꿀 10g(1½작은술), 볶은 깨 1.5g, 참기름 10g(1½작은술), 다진 마늘 3g, 식초 10g(1½작은술), 양조간장"
치즈 크러스트 튜나,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00177_1.png,"주재료
참치 80g, 바질 4g(3잎), 발사믹크림 10g(1작은술), 아스파라거스 40g(3개), 올리브오일 6g(1작은술), 버터 15g(1큰술), 그라나파다노 치즈 40g,
후추 2g(1/2작은술)
부재료
영콘 5g, 은행 5g(1알), 방울토마토 20g(2개), 당근 5g(1/30개)"
건강 돼지 보쌈,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00178_1.png,"주재료
목살 100g, 마늘 10g(2개), 저염된장 10g, 대파 25g(1개), 양파 10g(1/15개), 청주 15g(1큰술), 생강 10g(1/2개)
부재료
부추 25g, 홍파프리카 10g(1/15개), 황파프리카 10g(1/15개), 냉이 40g
된장소스
양파즙 10g(2작은술), 사과즙 10g(2작은술), 배즙 30g(2큰술), 저염된장 10g(2작은술), 다진 마늘 10g(2작은술), 매실청 10g(2작은술), 참기름 5g(1작은술), 깨소금 3g(1/2작은술)"
오색 완자탕수,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00179_1.png,"주재료
당근 10g(1/12개), 돼지고기 등심 160g, 마늘즙 5g(1작은술),
생강즙 5g(1작은술), 식용유 10g(2작은술), 양파 10g(1/30개), 찹쌀떡 40g(3개), 후춧가루 2g(1/2작은술), 저염소금 5g(1작은술), 머스터드 10g(1/2큰술)
소스
물엿 20g(4작은술), 저염간장 5g(1작은술), 레몬 60g(1개)
장식
코코넛가루 5g(1작은술), 시금치가루 2g(1/2작은술), 복분자가루 2g(1/2작은술), 볶은 흑임자가루 5g(1작은술), 볶은 참깨가루 5g(1작은술)"
두부 카나페,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00180_1.png,"주재료
두부 100g(1/3모), 느타리버섯 30g(6개), 감자 40g(1/4개), 곰피 10g, 레몬즙 5g(1작은술), 식용유 10g(1½작은술), 파프리카 20g(1/10개), 미나리 15g
소스
레몬즙 5g(1작은술), 매실액 10g(1/2큰술), 유자청 25g(1½큰술)"
양배추감자전,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00181_1.png,"주재료
감자 100g(1개), 양배추 150g(1/2개), 당근 15g(1/10개), 두부 20g(1/20모), 돼지고기 30g, 청양고추 5g(1개), 부침가루 45g(3큰술), 달걀 60g(1개), 식용유 15g(1큰술)
소스
오렌지즙 15g(1큰술), 간장 2g(1/2작은술), 식초 10g(2작은술)"
비트를 곁들인 돼지 구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00182_1.png,"주재료
샬롯 70g(5개), 건고추 5g(1개), 당근 30g(1/4개), 삼겹살 350g, 마늘 5g(1개), 설탕 30g(2큰술), 양송이버섯 70g(3개), 오렌지주스 400g(2컵),
월계수잎 2g(1개), 청경채 70g, 청주 150g(¾컵), 후춧가루 2g(1/2작은술)
비트졸임
비트 30g, 식초 60g(4큰술), 설탕 20g(4작은술)
소스
발사믹식초 50g(1/4컵), 꿀 30g(2큰술), 아몬드 10g(3개), 샬롯 30g(2개), 마늘 5g(1개), 오렌지 140g(1/2개)"
발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00075_1.png,"쿠스쿠스
쿠스쿠스 20g, 노랑 파프리카 10g(1/8개), 빨강 파프리카10g(1/8개),
청피망 10g(1/8개), 후추 3g(1/2작은술), 방울토마토 10g(1개), 올리브 1개
쿠스쿠스샐러드 볼
빨강 파프리카 40g(1/3개), 노랑 파프리카 40g(1/3개), 청피망30g 1/3개
홍합육수
홍합 30g(10개), 마늘 10g(2쪽), 물 300ml(1½컵)
발사믹 비네그레트 소스
발사믹식초 5g(1작은술), 올리브유 15g(1큰술)"
찹쌀버섯탕수와 블루베리 소스,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00066_1.png,"버섯탕수
양송이버섯 20g(1개), 새송이버섯 15g(1/4개), 표고버섯 15g(1장), 느타리버섯 15g(2가닥), 감자전분 20g(1⅓큰술), 찹쌀가루 10g(2작은술), 식용유 500g(2½컵)
블루베리 소스
블루베리 5g, 홍초 25g(1⅔큰술), 설탕 5g(1작은술), 식용유 10g(2작은술), 물 100ml(1/2컵), 파인애플 5g(3cm, 1조각), 빨강 파프리카 5g(3×1cm), 주황 파프리카 5g(3×1cm), 청피망 5g((3×1cm), 양파 5g(3×1cm)
녹말물
감자전분 15g(1큰술), 물 100ml(1/2컵)"
레몬 소스를 곁들인 채소크로켓,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00067_1.png,"채소크로켓
감자 150g(1개), 양송이버섯 45g(2개), 달걀 50g(1개), 양파 20g(1/5개), 당근 20g(1/5개), 밀가루 10g(2작은술), 빵가루 10g(2작은술), 식용유 400ml(2컵), 새싹채소 약간
레몬 소스
레몬 1개, 설탕 20g(1⅓큰술)"
삼겹살 토마토 로메스코소스,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00068_1.png,"삼결살롤
삼겹살 100g, 올리브유10g(2작은술), 밤콩 15g(1큰술), 완두콩 15g(1큰술), 검은콩 15g(1큰술)
단호박무스
단호박 40g(4×8cm), 양파 10g(5×3×1cm)
토마토로메스코 소스
토마토 150g(1개), 노랑 파프리카 25g(1/3개), 빨강 파프리카 25g(1/3개), 양파 25g(1/5개), 당근 10g(5×3×1cm), 마늘 15g(3쪽), 아몬드 25g(10알), 마른 홍고추 5g(1개), 올리브유 10g(2작은술), 식빵 1조각, 후추 약간"
머쉬룸 치킨 브리또,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00069_1.png,"브리또
닭가슴살 30g, 느타리버섯 20g(3가닥), 토마토 20g(1/10개), 양상추 15g(1/3장), 오이 20g(3cm), 양파 15g(1/8개), 빨강 파프리카 20g(1/6개), 노랑 파프리카 20g(1/6개),
올리브유 15g(1큰술), 또띠아 1장, 소금 약간, 후추 약간
레몬요거트 소스
플레인요거트 30g(2큰술), 레몬즙 5g(1작은술)"
우둔살 쌈,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00070_1.png,"쇠우둔살쌈
쇠우둔살 250g, 깻잎 10g(5장), 소금 약간
보리된장 소스
보리된장 20g(1⅓큰술), 파인애플 10g(5cm), 파인애플즙 5g(1작은술), 레몬즙 3g(2/3작은술)"
라따뚜이 고구마 스틱과 수란의 만남,일품,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00071_1.png,"고구마 스틱
고구마 50g(1/3개), 식용유 300g(1½컵), 발사믹식초 30g(2큰술)
라따뚜이
가지 30g(4cm), 양파 30g(1/4개), 애호박 30g(3cm), 마늘 5g(1쪽), 토마토 페이스트 15g(1큰술), 올리브유 30g(2큰술)
수란
물 1,000ml(5컵), 달걀 50g(1개), 식용유 약간"
누룽지 카나페,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00072_1.png,"잡곡누룽지
잡곡밥 210g(1공기), 식용유 500g(2½컵)
카나페
흑두부 100g(1/3모), 미니새송이버섯 30g(2개), 청양고추 20g(2개), 당근 30g(1/5개), 부추 20g, 식용유 10g(2작은술), 소금 약간, 후추 약간
간장소스
간장 45g(3큰술), 설탕 20g(2큰술), 맛술 30g(2큰술), 마늘 5g(1쪽)"
와인두부를 이용한 저염 치즈 요거트 카나페,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00073_1.png,"와인두부
두부 20g, 레드와인 10ml(2작은술), 박력분 30g(2큰술), 설탕 5g(1작은술), 달걀 10g(1/5개), 검정깨 2g(1/3작은술), 소금 약간, 식용유 500g(2½컵)
치즈 소스
저염치즈 30g(2큰술), 플레인 요거트 15g(1큰술)
곁들임
방울토마토 30g(3개), 비타민 5g"
돌나물 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00074_1.png,"돌나물 샐러드
돌나물 90g, 미니새송이버섯 60g(7개), 참기름 약간
레몬마요네즈 소스
마요네즈 10g(2작은술), 레몬즙 20g(1⅓큰술), 청양고추 5g(1/2개), 홍고추 5g(1/2개), 참기름 약간"
유자 얼갈이 배추김치,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00152_1.png,"주재료
미나리 70g, 얼갈이배추 200g(1개), 천일염 10g(2작은술), 배 50g(1/6개)
육수
쇠고기(홍두깨살) 20g(5cm), 다시마 10g(10cm), 마늘 5g(1개), 대파 10g(1/3개)
소스
갓 35g, 홍고추 50g(5개), 사과 50g(1/4개), 배 50g(1/4개), 생강 10g, 마늘 10g(2개), 식초 30g(2큰술), 양파 30g(1/6개), 유자 50g(1/4개), 청각 15g(10cm), 대파 10(1/3개)"
전복김치,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00153_1.png,"주재료
배추 100g(1/6개), 참전복 100g(2마리), 쪽파 25g(5개), 레몬(껍질) 20g(1/5개)
육수
함초 100g(1/2컵), 생강 10g, 마늘 10g(2개)
양념장
고춧가루 25g(2큰술), 멸치가루 100g(1/2컵), 멸치액젓 25g(2큰술),
새우젓 5g(1작은술), 다진 마늘 20g(1⅓큰술), 찹쌀가루 15g(1큰술), 순무 70g"
단호박 들깨 꽁치조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00154_1.png,"주재료
꽁치 160g(1/2마리), 감자 80g(1/2개), 느타리버섯 60g(10개), 레몬즙 2g(1/2작은술), 단호박 30g(1/10개)
조림양념
멸치육수 300g(1½컵), 생강즙 2g(1/2작은술), 다진 마늘 20g(1½큰술), 간장 5g(1작은술), 들깨가루 50g(1/4컵)
장식
대파 10g(1/3개), 청양고추 10g(1개), 팽이버섯 10g(1/10개),"
카레장,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00155_1.png,"주재료
감자 100g(1/2개), 백김치 60g(1/5포기), 판 두부 140g(1/2모), 다진 마늘 20g(1½큰술), 멸치육수 400g(2컵), 우민찌 50g(1/4컵), 양파 40g(1/4개), 청국장 50g(1/4컵), 고추기름 10g(2작은술), 카레가루 20g(1½큰술)
장식
대파 5g(1/5개), 청양고추 10g(1개)"
동태 백김치 말이,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00156_1.png,"주재료
백김치 20g(1장), 깻잎 2g(2장), 동태포 60g(2장), 부추 10g,
샐러리 5g(6cm), 쪽파 10g, 황파프리카 10g(1/10개), 후춧가루 0.1g
소스
비트 0.5g, 오미자원액 5g(1작은술), 백김치 국물 5g(1작은술)"
꽈리고추 명태찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00157_1.png,"주재료
명태코다리 160g(1/2마리), 무 60g(1/10개), 양파 20g(1/8개), 꽈리고추 60g(6개), 홍피망 20g(1/5개), 황파프리카 20g(1/5개) 조림양념
저염간장 10g(2작은술), 카레가루(매운맛) 5g(1작은술), 백물엿 5g(1작은술), 흰설탕 5g(1작은술), 다진 파 5g, 카놀라유 2g(1/2작은술),
다진 마늘 2g(1/2작은술), 미향 2g(1/2작은술), 다진 생강 0.1g, 후춧가루 0.1g"
비트물김치,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00158_1.png,"주재료
배추 15g(1장), 무 5g(2cm), 비트 10g(2cm), 오이 10g(3cm), 생강 2g(1cm), 마늘 2g(1개), 쪽파 5g(12cm), 청양고추 2g(1/5개), 홍고추 2g(1/5개), 당근 5g(1cm), 저염소금 1.5g, 양파15g(1/20) 육수
파뿌리 15g(1개), 파 5g, 마늘 10g(2개), 다시마 10g, 무 30g"
석류 보쌈김치,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00159_1.png,"주재료
배추 70g(1/10개), 석류즙 10g(2작은술), 소금 5g(1/2작은술)
양념
무 10g(3cm), 미나리 10g, 쪽파 10g(1개), 다진 마늘 5g(1작은술), 다진 생강 5g(1작은술), 새우젓국 15g(1큰술)"
사과진피 코다리조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00160_1.png,"주재료
코다리 240g(1/2마리)
조림장
다시마 2g(2cm), 사과 30g(1/4개), 진피 5g(1작은술), 유자청 30g(2큰술), 저염간장 15g(1큰술), 레드와인 20g(1⅓큰술), 청주 20g(1⅓큰술),
생강 2g(1/2작은술), 실고추 0.4g, 마늘 2g(1/2쪽), 통후추 2g(1/2작은술)
장식
풋고추 2g(1/5개), 홍고추 2g(1/5개), 사과10g(1/8개)"
유자 대구조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00161_1.png,"주재료
대구살 120g, 홍파프리카 10g(1/10개), 황파프리카 10g(1/10개),
청파프리카 10g(1/10개), 황금팽이버섯 10g, 미나리 20g, 밀가루 25g(2큰술)
소스
유자청 20g(1⅓큰술), 발사믹식초 10g(2작은술), 화이트와인 10g(2작은술)
장식
대파 30g(1개)"
파프리카 물김치,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00162_1.png,"주재료
자색고구마 10g(3cm), 무 10g(2cm), 배 80g(1/4개), 배추 200g(1/3개), 부추 10g, 사과 80g(1/3개), 쪽파 10g(10cm), 소금 20g(1⅓큰술)
양념
멥쌀 10g(2작은술), 물엿 50g(1/4컵), 황파프리카 140g(1½개)"
고추장 라따뚜이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00193_1.png,"주재료
애호박 70g(1½개), 양송이버섯 60g(3개), 가지 70g(1/2개), 저염살라미 25g, 사과 60g(1/3개)
소스
양파 40g(1/5개), 마늘 10g(2개), 토마토 600g(3개), 설탕 10g(2작은술), 바질 50g, 고추장 15g(1큰술)"
깻잎 두부 참치 말이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00194_1.png,"주재료
깻잎 5g(2장), 두부 100g(1/3개), 다진 마늘 2g(1/2작은술), 다진 양파 5g(1/2작은술), 쪽파 2g, 홍파프리카 2g(1/30개),
황파프리카 2g(1/30개), 애호박 10g(1/10개), 참치 통조림 70g, 포도 통조림 5g
소스
고추장 5g(1작은술), 포도 통조림 5g, 매실액 5g(1/2작은술),
물엿 5g(1/2작은술), 사과식초 5g(1/2작은술), 유자액 5g(1작은술)"
감자전  피자,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00195_1.png,"주재료
감자 50g(1/3개), 부추 10g, 파인애플 100g, 파프리카 20g(1/4개), 피자치즈 30g(1/10컵), 식용유 10g(2작은술)
무염치즈
우유 200g(1컵), 식초 30g(2큰술). 레몬즙 30g(2큰술)
소스
마늘 10g(2개), 양파 30g(1/5개), 토마토 20g(1/10개), 식용유 5g(1작은술)"
치킨 화이타,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00196_1.png,"주재료
닭 가슴살 100g, 밀가루(중력분) 60g(1/4컵), 무염버터 15g(1큰술), 식용유 15g(1큰술), 피망 20g(1/10개), 홍파프리카20g(1/10개), 황파프리카 20g(1/10개), 다진 마늘 5g(1작은술), 고춧가루 5g(1작은술), 후춧가루 3g(1/2작은술)
자몽소스
자몽 40g(1/4개)
토마토 살사
소스 다진 양파 15g(1큰술), 토마토 40g(1/5개), 올리브오일 20g(4작은술), 겨자가루 30g(2큰술), 식초 5g(1작은술), 꿀 60g(2큰술),
다진 고추 5g(1작은술), 레몬즙 10g(2작은술), 유자청 5g(1작은술)"
단호박 닭고기 들깨탕,국&찌개,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00197_1.png,"주재료
닭 가슴살 120g, 시금치 5g(1잎), 다진 마늘 5g(1작은술),
다진 생강 5g(1작은술), 다진 양파 20g(4작은술), 무 30g(1/20개), 고구마 30g(1/3개), 우유 100g(1/2컵)
소스
백미 30g, 현미 30g, 조 15g, 닭육수 100g(1/2컵), 들깨가루 15g(1큰술), 단호박 20g(1/20개), 두부 15g(1/4모)"
아보카도샐러드 & 병아리콩 그라탕,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00198_1.png,"병아리콩 그라탕
감자 50g(1/3개), 우유 20g(4작은술), 병아리콩 50g(3큰술), 모짜렐라 치즈 10g
고추장소스
유자청 25g(5작은술), 저염고추장 10g(2작은술)
아보카도샐러드
아보카도 40g(1/4개), 토마토 40g(1/5개), 바질 5g"
두부김치버거,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00199_1.png,"주재료
두부 40g(1/7개), 식용유 10g(2작은술), 부추 20g
김치
무 30g(1/20개), 배 100g(1/3개), 배추(작은 것) 70g(1/10개), 부추 50g,
사과 100g(1/2개), 천일염 80g, 양파(껍질포함) 70g(1/2개), 고춧가루 50g(1/4컵), 물 80g(1/3컵)
소스
된장 15g(1큰술), 우유 45g(3큰술)"
삼합 말이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00200_1.png,"주재료
조개 관자 90g(1½개), 가지 30g(1/3개), 달걀(흰자) 40g, 밀가루 60g(4큰술), 소고기 등심 90g, 팽이버섯 15g, 홍파프리카 25g(1/3개), 쥬키니호박 95g(1개), 치자 5g, 당근 20g(1/5개), 부추 10g, 식용유 10g(2작은술)
소스
오미자청 30g(2큰술), 꿀 5g(1작은술)"
민들레 샐러드,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00201_1.png,"주재료
민들레 잎 40g, 비트 5g(1작은술), 오렌지(껍질) 40g(1/5개)
드레싱
간장 20g(1⅓큰술), 다진 홍고추 10g(1개), 레몬즙 60g(4큰술), 설탕 6g(1작은술)"
토마토 가지 카프레제,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00202_1.png,"주재료
가지 100g(1개), 토마토 200g(1½개), 무순 20g, 마늘 10g(2개), 올리브오일 5g(1작은술)
드레싱
올리브오일 25g(2큰술), 발사믹식초 60g(4큰술), 후춧가루 2g(1/2작은술)"
버섯샐러드,후식,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00203_1.png,"주재료
느타리버섯 50g(10개), 표고버섯 50g(3개), 양상추 40g(5장)
소스
양조간장 2g(1/2작은술), 설탕 5g(1작은술), 식초 2g(1/2작은술)
장식
방울토마토 24g(3개))"
우렁된장소스 배추롤,일품,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00636_1.png,"돼지고기(50g), 배춧잎(5장), 부추(30g), 쌀(100g), 당근(20g),
표고버섯(2개), 양파(50g), 애호박(1/2개), 우렁이(100g),
된장(30g)"
인삼떡갈비,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00637_1.png,"소고기(100g), 돼지고기(100g), 대추(3알), 양파(30g),
마늘(20g), 배(1/4개), 애호박(1/2개), 단호박(1/4개),
파프리카(50g), 인삼(1뿌리), 양송이(5개), 배추잎(5장),
저염간장(20g), 설탕(20g), 소금(0.2g), 후춧가루(0.01g)
두부(50g)"
초계탕과 사색곤약,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00638_1.png,"닭고기(1마리), 가시오가피(10g), 대파(20g), 다시마(10g),
건새우(20g), 실곤약(100g), 비트(30g), 치자가루(10g),
마늘(20g), 소금(0.3g), 후춧가루(0.01g), 양파(50g),
오이(50g), 겨자가루(10g), 식초(20g), 설탕(20g)"
호박잎 삼계탕,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00639_1.png,"호박잎(5장), 닭고기(가슴살, 120g), 찹쌀(100g), 대추(3알),
미나리(20g), 인삼(1뿌리), 소금(0.2g), 후춧가루(0.01g)"
황태미역 곤약스프,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00640_1.png,"황태채(100g), 곤약(100g), 건미역(20g), 들깨가루(20g),
두부(50g), 된장(10g), 액젓(10g), 표고버섯(1개), 마늘(10g),
참기름(5g)"
